,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payment System Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Month/Year,A. Settlement Systems,,,,,,,,,,,,,,B. Payment Systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A. Other Payment Channels,,,,,,,,,,,,B. ATMs,,,,,,,,,,,,,,,,,,Payment System Infrastructures,,,,,,,,,,,,,,,,,,,,,,,,,
,Financial Market Infrastructures (FMIs),,,,,,,,,,,,,,I Financial Market Infrastructures (FMIs),,,,,,II Retail,,,,,,,,,,,,,,,,,,,,,,3.2 ECS Dr ,,II Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2 Others ,,II Retail,,,,,,  ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-2021,2.51,"1,53,62,952",0.96,"1,03,88,877",0.50,"7,30,532",0.24,"34,79,766",0.22,"61,78,579",1.48,"45,99,545",0.06,"3,74,530",166.52,"1,01,64,296",165.34,"89,40,380",1.18,"12,23,916",45370.66,"32,77,624",1.05,61,722.32,"10,305",0.00,0,3797.12,"3,20,203",2075.99,"98,119",3218.73,"22,09,818",35555.45,"6,39,117",1.14,17,1008.32,"85,436",21.99,462,-,-,876.81,"84,818",109.52,155,5493.00,"1,42,600",1904.71,"77,733",984.62,"32,969",920.08,"44,764",3588.29,"64,867",2119.63,"41,177",1468.66,"23,690",5259.90,"22,362",4227.08,"17,746",1032.82,"4,617",132.27,"1,110",900.54,"3,507",588.62,"5,33,903",588.62,"5,33,903",0.00,0,57720.50,"40,61,924",57887.02,"1,42,26,220",57298.40,"1,36,92,317",39029.40,"11,36,503",3244.29,"2,01,774",35785.12,"9,34,729",3569.54,"65,44,363",813.52,"40,87,354",2756.02,"24,57,008",5684.73,"2,62,881",5.02,248,5652.37,"2,61,683",27.35,949,6.52,64,5.50,42,1.02,22,1061.82,"26,830",1061.82,"26,830",9771.97,-,639.34,-,9132.63,-,13682.92,-,11510.97,-,2171.94,-,2.41,-,2.14,-,0.27,-,6.31,-,48.16,-,43.52,-,1142.06,-
Jul-2021,2.68,"1,67,98,812",0.98,"1,10,96,031",0.50,"7,44,621",0.25,"38,02,644",0.24,"65,48,766",1.64,"52,90,626",0.07,"4,12,155",167.65,"1,07,41,314",166.43,"92,88,984",1.22,"14,52,331",41372.72,"32,15,234",1.03,61,1047.34,"7,981",0.00,0,3524.64,"3,11,310",1174.68,"85,697",3170.00,"22,04,303",32455.02,"6,05,883",1.08,16,986.32,"86,503",17.49,414,-,-,877.08,"85,980",91.75,109,5225.86,"1,35,972",1820.49,"74,885",900.27,"30,498",920.21,"44,387",3405.37,"61,087",1901.64,"36,764",1503.73,"24,324",4958.99,"20,587",4068.85,"16,624",890.14,"3,963",73.49,893,816.64,"3,070",596.11,"5,53,256",596.11,"5,53,256",0.00,0,53139.99,"40,11,553",53307.64,"1,47,52,867",52711.53,"1,41,99,611",36837.05,"11,37,233",3133.94,"2,10,685",33703.12,"9,26,547",3483.06,"68,20,724",827.98,"42,93,973",2655.07,"25,26,752",5374.82,"2,54,886",4.74,235,5344.70,"2,53,780",25.38,871,7.45,62,6.15,43,1.30,19,869.89,"22,973",869.89,"22,973",9690.43,-,634.14,-,9056.29,-,13176.84,-,11032.89,-,2143.95,-,2.40,-,2.13,-,0.27,-,6.11,-,46.08,-,42.51,-,1078.80,-
Jun-2021,2.90,"1,71,44,527",1.01,"1,13,17,988",0.51,"7,74,292",0.27,"46,53,921",0.23,"58,89,775",1.82,"54,08,999",0.07,"4,17,541",154.14,"1,01,96,989",152.92,"88,87,546",1.22,"13,09,444",36684.40,"30,29,728",1.06,64,1148.34,"8,143",0.00,0,3038.45,"2,84,111",1498.12,"92,266",2923.27,"20,97,771",28075.16,"5,47,373",1.03,16,981.70,"86,759",17.66,417,-,-,878.73,"86,215",85.31,128,4493.75,"1,13,790",1547.01,"62,746",690.40,"23,977",856.61,"38,769",2946.74,"51,044",1505.09,"28,743",1441.65,"22,300",4585.92,"18,657",3906.02,"15,849",679.91,"2,808",50.54,667,629.36,"2,140",511.38,"4,77,430",511.38,"4,77,430",0.00,0,47257.15,"37,26,363",47411.29,"1,39,23,352",46899.91,"1,34,45,923",32127.11,"10,33,735",2829.58,"1,96,264",29297.53,"8,37,471",3063.00,"67,17,057",704.65,"43,55,719",2358.36,"23,61,338",4758.35,"2,29,638",4.31,219,4732.04,"2,28,681",22.00,738,7.87,59,7.03,44,0.84,15,856.89,"24,187",856.89,"24,187",9684.46,-,628.15,-,9056.31,-,12935.33,-,10848.95,-,2086.38,-,2.40,-,2.14,-,0.26,-,5.91,-,45.93,-,40.83,-,1026.76,-
May-2021,2.08,"1,46,52,880",0.89,"99,66,087",0.47,"7,10,624",0.23,"42,80,973",0.19,"49,74,490",1.14,"44,24,858",0.05,"2,61,935",123.34,"83,66,599",122.28,"72,11,162",1.07,"11,55,437",33866.21,"27,07,637",0.95,59,1343.10,"16,261",0.00,0,2798.61,"2,66,289",1866.34,"1,16,463",2565.39,"18,19,459",25291.82,"4,89,106",1.01,16,936.41,"70,589",17.29,422,-,-,857.30,"70,069",61.82,98,3901.33,"95,239",1344.73,"52,014",509.46,"18,477",835.27,"33,537",2556.60,"43,225",1127.84,"22,195",1428.76,"21,030",3848.67,"21,414",3175.54,"14,442",673.13,"6,972",37.31,"1,392",635.82,"5,580",366.69,"3,41,794",366.69,"3,41,794",0.00,0,42919.31,"32,36,674",43042.65,"1,16,03,274",42675.96,"1,12,61,480",29734.31,"8,98,224",2528.93,"1,74,307",27205.39,"7,23,917",2608.64,"53,83,869",577.75,"33,76,531",2030.89,"20,07,337",4167.07,"2,02,858",3.65,187,4139.66,"2,01,978",23.76,694,20.81,122,18.08,102,2.73,19,824.37,"24,138",824.37,"24,138",9643.64,-,623.93,-,9019.71,-,12811.27,-,10742.52,-,2068.76,-,2.40,-,2.15,-,0.26,-,5.62,-,45.20,-,40.22,-,990.22,-
Apr-2021,2.36,"1,51,38,384",0.83,"99,63,717",0.41,"7,39,674",0.21,"38,29,853",0.20,"53,94,189",1.49,"49,13,256",0.05,"2,61,411",151.52,"88,02,868",150.19,"75,55,042",1.33,"12,47,825",34506.22,"29,46,342",0.94,61,972.73,"5,383",0.00,0,3229.68,"2,99,542",1029.55,"1,01,457",2862.71,"20,46,235",26410.61,"4,93,664",0.96,15,921.28,"75,501",13.88,377,-,-,814.04,"74,985",93.36,139,4788.55,"1,15,232",1575.32,"59,049",782.31,"26,314",793.00,"32,735",3213.23,"56,183",1794.37,"35,621",1418.86,"20,562",4761.96,"22,059",3958.67,"14,250",803.29,"7,809",41.18,"1,724",762.11,"6,085",557.79,"5,53,322",557.79,"5,53,322",0.00,0,45535.79,"37,12,457",45687.32,"1,25,15,324",45129.53,"1,19,62,002",32494.77,"10,06,256",2563.99,"1,91,178",29930.78,"8,15,078",3056.11,"56,43,314",731.65,"34,56,451",2324.46,"21,86,863",5252.69,"2,55,533",5.09,258,5222.47,"2,54,397",25.13,878,22.06,133,18.85,111,3.20,22,725.35,"21,701",725.35,"21,701",9627.60,-,622.60,-,9005.00,-,12546.32,-,10577.30,-,1969.01,-,2.40,-,2.14,-,0.25,-,5.51,-,45.25,-,40.28,-,978.19,-
Mar-2021,2.92,"1,73,83,479",0.91,"1,11,82,301",0.42,"6,78,873",0.26,"43,62,390",0.23,"61,41,037",1.95,"58,28,078",0.06,"3,73,100",202.35,"1,29,82,215",200.70,"1,14,27,958",1.65,"15,54,257",37208.51,"40,53,907",1.16,72,1128.83,"11,086",0.00,0,3631.44,"3,27,236",1648.84,"1,64,298",3481.39,"30,46,329",27316.85,"5,04,886",0.94,15,1038.84,"86,505",12.92,346,-,-,920.42,"86,005",105.50,154,5650.32,"1,39,705",1887.27,"72,319",1012.86,"33,286",874.41,"39,033",3763.05,"67,386",2229.12,"42,816",1533.93,"24,570",5154.57,"21,286",4177.79,"14,683",976.79,"6,603",47.32,"1,666",929.46,"4,937",806.59,"7,22,031",806.59,"7,22,031",0.00,0,49858.84,"50,23,434",50061.19,"1,80,05,649",49254.60,"1,72,83,617",33082.40,"12,48,779",4852.88,"2,70,764",28229.52,"9,78,015",3811.17,"79,50,409",911.96,"48,83,563",2899.20,"30,66,846",6035.78,"2,85,268",5.92,307,6003.68,"2,83,955",26.18,"1,007",22.38,119,19.49,114,2.90,5,763.86,"22,276",763.86,"22,276",9602.51,-,620.49,-,8982.02,-,21655.68,-,19753.69,-,1901.99,-,2.39,-,2.14,-,0.25,-,5.43,-,47.20,-,35.70,-,925.22,-
Feb-2021,2.44,"1,58,72,384",0.95,"1,09,01,991",0.47,"6,81,845",0.24,"36,78,988",0.24,"65,41,158",1.44,"46,29,628",0.05,"3,40,765",157.70,"90,50,425",156.20,"76,45,510",1.50,"14,04,916",30607.09,"29,19,321",0.92,54,835.54,"4,766",0.00,0,3189.73,"2,75,230",830.89,"61,364",2821.07,"21,52,844",22928.94,"4,25,063",0.82,13,861.94,"68,323",9.33,223,-,-,781.43,"68,011",71.18,88,5059.24,"1,19,331",1613.77,"60,105",863.91,"27,754",749.87,"32,350",3445.46,"59,227",2008.87,"37,414",1436.60,"21,813",4519.77,"18,315",3648.84,"12,717",870.92,"5,598",39.71,"1,323",831.21,"4,275",636.07,"5,47,109",636.07,"5,47,109",0.00,0,41684.11,"36,72,400",41841.80,"1,27,22,825",41205.73,"1,21,75,716",24372.08,"9,33,736",2345.81,"1,86,602",22026.27,"7,47,134",3282.67,"43,43,633",759.79,"22,79,174",2522.88,"20,64,459",5530.45,"2,59,249",4.98,253,5502.19,"2,58,100",23.28,895,21.79,117,19.81,114,1.98,3,656.57,"18,381",656.57,"18,381",9556.49,-,616.47,-,8940.02,-,21556.23,-,19732.43,-,1823.81,-,2.35,-,2.10,-,0.25,-,5.12,-,47.15,-,34.92,-,875.86,-
Jan-2021,2.32,"1,57,23,500",0.93,"1,08,75,915",0.48,"6,57,843",0.22,"38,48,935",0.24,"63,69,137",1.35,"45,76,570",0.04,"2,71,015",156.68,"91,70,162",155.07,"78,54,553",1.61,"13,15,609",31708.24,"29,90,835",1.09,65,1224.28,"8,500",0.00,0,3465.52,"2,88,538",1115.13,"96,681",2874.93,"21,65,869",23027.28,"4,31,182",0.92,15,928.08,"79,372",10.29,214,-,-,839.08,"79,044",78.71,113,5443.74,"1,27,894",1744.20,"64,737",926.09,"29,409",818.11,"35,328",3699.54,"63,157",2132.37,"39,189",1567.18,"23,969",4386.66,"19,355",3495.85,"13,451",890.80,"5,904",43.29,"1,647",847.51,"4,257",657.01,"5,51,207",657.01,"5,51,207",0.00,0,43123.73,"37,68,662",43280.41,"1,29,38,824",42623.40,"1,23,87,618",27644.30,"10,20,313",2571.61,"2,12,336",25072.69,"8,07,977",3475.58,"65,45,051",800.47,"42,12,275",2675.11,"23,32,776",5729.97,"2,67,500",5.04,251,5700.50,"2,66,315",24.43,934,32.47,137,30.62,135,1.84,2,777.16,"21,700",777.16,"21,700",9491.63,-,610.98,-,8880.65,-,21212.16,-,19461.04,-,1751.11,-,2.34,-,2.09,-,0.25,-,5.12,-,46.55,-,33.60,-,805.89,-
Dec-2020,2.62,"1,57,57,032",1.00,"1,08,16,866",0.51,"7,72,886",0.25,"40,89,804",0.24,"59,54,176",1.58,"46,51,382",0.04,"2,88,785",163.48,"1,06,59,120",161.72,"90,58,136",1.75,"16,00,984",31735.79,"33,93,355",1.03,61,1018.90,"8,180",0.00,0,3556.93,"2,92,325",1741.20,"1,18,309",3076.15,"25,58,304",22341.58,"4,16,176",0.88,14,922.53,"81,871",8.90,187,-,-,840.43,"81,576",73.21,108,5502.88,"1,28,665",1737.79,"63,487",914.20,"28,961",823.59,"34,526",3765.09,"65,178",2165.50,"39,437",1599.59,"25,741",4337.56,"18,190",3521.48,"13,392",816.08,"4,798",45.26,"1,250",770.81,"3,547",719.40,"6,18,015",719.40,"6,18,015",0.00,0,43218.17,"42,40,096",43381.65,"1,48,99,216",42662.25,"1,42,81,201",25296.64,"9,01,655",2183.03,"1,74,603",23113.62,"7,27,052",3508.31,"66,71,575",799.18,"41,35,189",2709.13,"25,36,385",5676.29,"2,66,709",5.01,246,5646.77,"2,65,569",24.51,893,39.89,149,34.53,142,5.37,6,715.03,"19,671",715.03,"19,671",9460.57,-,603.97,-,8856.60,-,20819.06,-,19156.35,-,1662.71,-,2.33,-,2.08,-,0.25,-,4.97,-,45.85,-,32.00,-,752.31,-
Nov-2020,2.45,"1,06,92,192",0.79,"69,42,678",0.48,"7,27,023",0.12,"17,62,647",0.19,"44,53,008",1.64,"36,25,849",0.02,"1,23,665",137.80,"79,87,655",136.13,"68,02,206",1.67,"11,85,449",30270.13,"29,86,292",0.93,54,927.29,"4,400",0.00,0,3391.14,"2,76,459",1114.39,"96,127",2734.10,"22,18,252",22102.28,"3,90,999",0.91,15,944.24,"78,709",9.39,181,-,-,869.63,"78,433",65.22,96,5428.32,"1,30,239",1662.58,"62,350",874.82,"30,495",787.76,"31,855",3765.75,"67,889",2112.56,"42,289",1653.18,"25,600",4194.10,"16,811",3420.83,"12,820",773.27,"3,991",39.70,"1,114",733.57,"2,877",596.35,"4,94,300",596.35,"4,94,300",0.00,0,41433.13,"37,06,351",41570.93,"1,16,94,006",40974.58,"1,11,99,706",24288.77,"8,22,100",2191.98,"1,65,155",22096.79,"6,56,945",3118.37,"56,33,907",707.08,"35,43,436",2411.29,"20,90,471",5883.93,"2,77,940",4.64,231,5853.66,"2,76,797",25.63,912,37.91,143,32.33,137,5.58,6,684.78,"18,820",684.78,"18,820",9528.15,-,601.13,-,8927.02,-,20443.15,-,18857.67,-,1585.48,-,2.34,-,2.09,-,0.25,-,4.97,-,45.77,-,30.46,-,697.82,-
Oct-2020,2.44,"1,24,16,671",1.06,"88,49,617",0.61,"9,00,488",0.27,"41,08,317",0.18,"38,40,812",1.36,"34,35,633",0.02,"1,31,420",138.22,"84,96,046",136.54,"72,26,105",1.68,"12,69,941",28646.32,"29,93,166",1.02,57,961.85,"5,531",0.00,0,3189.72,"2,74,645",1015.89,"91,438",2761.65,"22,35,389",20716.19,"3,86,107",0.97,16,920.15,"79,305",10.55,192,-,-,848.34,"79,022",61.26,91,5650.70,"1,33,792",1718.03,"64,652",818.33,"26,956",899.70,"37,696",3932.66,"69,141",1983.98,"37,110",1948.68,"32,031",4591.52,"17,911",3639.88,"13,827",951.64,"4,084",37.12,"1,045",914.52,"3,039",643.08,"5,24,090",643.08,"5,24,090",0.00,0,40451.77,"37,48,265",40589.98,"1,22,44,310",39946.90,"1,17,20,220",22801.51,"7,98,327",2103.09,"1,58,841",20698.41,"6,39,486",3289.46,"55,02,800",731.93,"33,98,795",2557.52,"21,04,005",5656.39,"2,68,881",4.85,240,5626.50,"2,67,747",25.04,893,34.11,134,29.24,129,4.87,5,720.69,"18,354",720.69,"18,354",9335.85,-,594.20,-,8741.65,-,20143.54,-,18578.62,-,1564.92,-,2.34,-,2.10,-,0.24,-,4.90,-,45.81,-,26.05,-,657.45,-
Sep-2020,2.70,"1,33,97,758",1.08,"90,21,412",0.61,"8,81,023",0.29,"41,15,039",0.19,"40,25,350",1.60,"42,38,877",0.03,"1,37,470",130.11,"94,89,066",128.49,"79,93,814",1.61,"14,95,252",25506.72,"28,17,733",0.96,51,1059.85,"6,243",0.00,0,2796.08,"2,48,662",1179.89,"68,231",2468.27,"21,65,515",18001.67,"3,29,032",0.89,14,926.42,"78,240",15.28,205,-,-,857.43,"77,958",53.71,77,4994.52,"1,06,500",1486.71,"51,134",713.37,"21,986",773.33,"29,148",3507.81,"55,366",1758.83,"30,422",1748.98,"24,944",4625.96,"16,683",3616.58,"13,258",1009.37,"3,425",32.50,910,976.87,"2,515",612.71,"4,85,243",612.63,"4,85,114",0.08,128,36666.32,"35,04,399",36796.42,"1,29,93,465",36183.72,"1,25,08,222",20994.76,"7,05,945",1907.83,"1,45,416",19086.93,"5,60,529",3107.21,"56,19,467",711.68,"34,77,659",2395.53,"21,41,807",5065.50,"2,41,222",4.36,217,5038.61,"2,40,205",22.53,801,33.62,123,29.39,118,4.23,5,717.65,"17,096",717.65,"17,096",9241.29,-,586.94,-,8654.35,-,19960.47,-,18287.99,-,1672.48,-,2.34,-,2.10,-,0.24,-,4.62,-,44.23,-,22.99,-,604.07,-
Aug-2020,2.28,"1,25,76,300",0.96,"86,14,891",0.52,"8,67,395",0.27,"37,93,333",0.18,"39,54,162",1.28,"37,49,569",0.03,"2,11,840",116.77,"72,92,380",115.29,"63,82,552",1.49,"9,09,828",23968.19,"25,56,879",0.89,46,1196.39,"8,313",0.00,0,2461.25,"2,35,137",1775.28,"84,523",2346.09,"19,30,552",16188.28,"2,98,308",0.92,15,857.28,"67,146",19.50,253,-,-,791.81,"66,830",45.96,63,4814.53,"1,05,081",1425.11,"50,311",659.47,"21,001",765.64,"29,310",3389.42,"54,770",1647.47,"29,525",1741.95,"25,245",4903.41,"16,072",3967.82,"13,000",935.59,"3,072",29.20,737,906.39,"2,335",519.84,"4,25,462",519.73,"4,25,252",0.11,210,35063.25,"31,70,640",35180.02,"1,04,63,020",34660.18,"1,00,37,558",19962.77,"6,78,278",1736.72,"1,40,148",18226.05,"5,38,130",2932.34,"50,72,663",670.88,"32,39,825",2261.45,"18,32,837",4858.71,"2,36,446",3.66,184,4834.50,"2,35,549",20.55,713,32.48,134,27.89,129,4.60,5,814.30,"19,513",814.30,"19,513",9132.03,-,578.31,-,8553.73,-,20134.06,-,18482.49,-,1651.58,-,2.33,-,2.09,-,0.24,-,4.41,-,43.55,-,22.99,-,-,-
Jul-2020,2.52,"1,41,02,229",1.22,"94,07,660",0.73,"11,46,554",0.29,"40,98,668",0.20,"41,62,438",1.28,"45,44,294",0.02,"1,50,275",124.76,"83,35,279",123.22,"71,37,945",1.55,"11,97,334",21832.43,"25,87,407",0.86,45,1182.38,"8,976",0.00,0,2220.99,"2,25,775",1053.63,"98,960",2401.03,"19,63,113",14973.54,"2,90,538",0.91,15,855.71,"68,356",15.96,216,-,-,801.08,"68,083",38.67,56,4481.59,"95,883",1319.66,"45,558",601.63,"20,107",718.03,"25,451",3161.93,"50,325",1461.94,"25,821",1699.99,"24,504",3987.42,"15,521",3205.59,"12,892",781.83,"2,629",24.49,628,757.34,"2,002",532.38,"4,34,072",532.24,"4,33,799",0.14,272,31689.54,"32,01,239",31814.30,"1,15,36,518",31281.92,"1,11,02,447",17345.05,"6,39,099",1574.09,"1,30,562",15770.96,"5,08,536",2981.50,"49,78,552",716.10,"30,32,406",2265.41,"19,46,146",4683.98,"2,32,074",3.29,167,4661.48,"2,31,210",19.20,697,33.57,136,30.67,132,2.90,3,743.41,"17,469",743.41,"17,469",9099.87,-,576.32,-,8523.55,-,19272.63,-,17749.31,-,1523.32,-,2.34,-,2.10,-,0.24,-,4.40,-,43.57,-,22.37,-,-,-
Jun-2020,2.23,"1,33,83,223",1.01,"95,90,341",0.54,"9,28,567",0.27,"42,44,619",0.21,"44,17,155",1.19,"36,58,697",0.02,"1,34,185",119.68,"86,51,978",118.09,"76,41,700",1.59,"10,10,278",20341.73,"24,99,470",0.89,47,1371.10,"11,767",0.00,0,1989.12,"2,06,951",1337.29,"1,12,285",2274.01,"19,06,586",13369.31,"2,61,835",0.85,15,837.03,"70,703",14.67,186,-,-,788.94,"70,492",33.42,25,4250.89,"90,484",1248.55,"42,773",588.58,"19,293",659.97,"23,479",3002.34,"47,711",1475.38,"25,788",1526.95,"21,923",3546.66,"14,494",2905.68,"12,132",640.98,"2,362",35.36,710,605.62,"1,652",496.69,"4,01,666",496.38,"4,01,441",0.32,225,29472.99,"30,76,817",29592.67,"1,17,28,795",29095.98,"1,13,27,129",16246.12,"6,00,934",1424.08,"1,18,981",14822.05,"4,81,953",2672.21,"56,40,531",597.86,"36,35,373",2074.35,"20,05,157",4713.16,"2,29,517",3.23,163,4695.03,"2,28,733",14.91,620,29.42,116,27.82,114,1.60,3,990.75,"19,749",990.75,"19,749",9027.03,-,572.89,-,8454.14,-,19008.07,-,17553.64,-,1454.43,-,2.34,-,2.10,-,0.24,-,4.10,-,43.26,-,21.51,-,-,-
May-2020,1.71,"1,08,29,793",0.94,"77,85,920",0.56,"10,10,178",0.21,"31,30,998",0.18,"36,44,744",0.75,"29,34,498",0.01,"1,09,375",90.04,"70,41,869",88.68,"62,25,396",1.36,"8,16,473",18091.87,"20,18,057",0.87,41,1154.21,"14,245",0.00,0,1666.80,"1,69,402",995.63,"1,34,229",1929.39,"14,81,750",12344.97,"2,18,392",0.75,14,672.90,"50,962",13.40,159,-,-,640.09,"50,767",19.41,36,3687.68,"70,209",1028.86,"32,225",432.30,"13,470",596.56,"18,755",2658.82,"37,984",1121.15,"18,814",1537.67,"19,170",3032.04,"12,808",2532.24,"11,080",499.80,"1,729",40.82,551,458.98,"1,177",306.77,"2,60,227",306.50,"2,60,012",0.27,215,25791.26,"24,12,264",25881.30,"94,54,133",25574.53,"91,93,906",14680.20,"4,87,019",1264.83,"94,566",13415.37,"3,92,453",2198.14,"47,92,790",516.13,"32,28,157",1682.02,"15,64,633",4076.30,"1,95,921",2.76,141,4058.60,"1,95,283",14.94,496,36.25,116,36.06,116,0.19,1,1000.69,"17,929",1000.69,"17,929",8925.29,-,571.80,-,8353.49,-,18794.15,-,17300.77,-,1493.38,-,2.34,-,2.10,-,0.24,-,3.98,-,43.22,-,20.59,-,-,-
Apr-2020,1.34,"98,08,581",0.70,"66,44,724",0.38,"7,79,511",0.17,"25,17,435",0.16,"33,47,778",0.63,"30,30,887",0.01,"1,32,970",54.35,"64,43,653",53.35,"56,12,493",1.00,"8,31,161",17950.71,"16,87,803",0.69,29,2312.36,"18,996",0.00,0,1224.75,"1,21,141",2657.38,"90,089",1759.79,"13,06,406",9995.74,"1,51,141",0.70,11,691.42,"56,029",20.66,217,-,-,667.06,"55,805",3.70,7,2822.19,"44,015",768.53,"20,765",283.26,"8,052",485.27,"12,713",2053.66,"23,250",676.32,"9,005",1377.34,"14,245",2086.01,"9,648",1841.26,"8,693",244.75,956,38.21,313,206.54,642,176.82,"1,63,685",176.57,"1,63,487",0.25,197,23727.16,"19,61,180",23781.50,"84,04,833",23604.69,"82,41,148",11319.10,"3,65,027",1064.77,"73,416",10254.33,"2,91,611",1726.50,"44,26,861",385.68,"30,81,555",1340.82,"13,45,305",2949.90,"1,29,098",3.68,159,2935.26,"1,28,560",10.97,379,40.87,111,35.67,105,5.21,5,875.54,"14,462",875.54,"14,462",8868.07,-,573.60,-,8294.47,-,18342.76,-,17150.44,-,1192.32,-,2.34,-,2.10,-,0.24,-,3.90,-,43.91,-,20.19,-,-,-
Mar-2020,3.14,"1,38,08,922",1.27,"84,27,404",0.86,"13,06,083",0.23,"30,96,901",0.19,"40,24,420",1.82,"50,34,489",0.04,"3,47,030",118.95,"1,20,47,221",117.06,"1,03,68,946",1.89,"16,78,274",19635.40,"28,29,140",0.66,36,1239.58,"7,902",0.00,0,2168.23,"2,01,962",1134.79,"1,29,113",2623.70,"22,83,665",12468.45,"2,06,462",0.68,12,282.97,"34,269",8.88,141,-,0,256.21,"34,095",17.88,33,5246.70,"98,783",1638.57,"50,574",900.64,"26,656",737.93,"23,918",3608.13,"48,209",1925.25,"27,238",1682.88,"20,971",3982.85,"15,341",3178.60,"13,111",804.25,"2,229",81.02,"1,021",723.23,"1,209",710.34,"5,65,315",710.01,"5,65,046",0.33,269,29858.26,"35,42,848",29977.21,"1,55,90,068",29266.86,"1,50,24,754",13830.33,"5,20,199",1287.27,"1,09,624",12543.06,"4,10,575",2807.67,"61,77,461",650.37,"39,52,900",2157.30,"22,24,562",5440.02,"2,48,574",7.54,360,5409.61,"2,47,429",22.87,785,33.69,110,30.55,105,3.14,5,344.98,"9,993",344.98,"9,993",8863.07,-,577.45,-,8285.62,-,18251.64,-,17032.85,-,1218.79,-,2.34,-,2.11,-,0.24,-,4.12,-,44.34,-,20.28,-,-,-
Feb-2020,2.80,"1,08,21,111",1.17,"68,68,007",0.82,"12,09,395",0.19,"26,04,693",0.16,"30,53,919",1.59,"36,03,514",0.04,"3,49,590",133.15,"89,90,097",131.07,"77,18,135",2.08,"12,71,962",20370.86,"23,95,195",0.74,40,1398.12,"8,869",0.00,0,2477.98,"2,14,566",753.52,"78,710",2483.57,"18,70,494",13256.93,"2,22,517",0.70,12,577.38,"55,215",9.67,149,-,-,540.99,"55,013",26.72,53,6128.68,"1,20,708",1882.94,"62,147",1072.50,"33,446",810.44,"28,701",4245.74,"58,561",2455.92,"36,258",1789.83,"22,302",5685.17,"17,515",3782.82,"14,461",1902.35,"3,054",115.30,"1,116",1787.05,"1,938",884.95,"6,59,458",884.58,"6,59,157",0.37,301,33647.04,"32,48,090",33780.20,"1,22,38,187",32895.25,"1,15,78,729",14284.28,"5,25,845",1304.52,"1,08,332",12979.75,"4,17,513",3128.46,"48,54,804",726.37,"29,38,100",2402.09,"19,16,704",6184.76,"2,83,280",7.97,379,6148.83,"2,81,927",27.96,974,65.97,195,59.42,132,6.55,63,386.44,"11,201",386.44,"11,201",8801.81,-,571.58,-,8230.23,-,18103.65,-,16808.08,-,1295.57,-,2.34,-,2.11,-,0.23,-,4.05,-,43.71,-,18.96,-,-,-
Jan-2020,3.01,"1,28,26,782",1.09,"84,42,926",0.66,"9,57,188",0.21,"29,99,019",0.22,"44,86,719",1.88,"40,83,916",0.05,"2,99,940",137.29,"98,80,821",135.09,"85,58,049",2.20,"13,22,772",21168.29,"24,53,546",0.76,37,1508.83,"9,405",0.09,43,2595.26,"2,16,811",1407.61,"81,544",2605.55,"19,29,464",13050.19,"2,16,243",0.78,14,571.05,"55,298",9.36,141,-,-,536.08,"55,108",25.61,49,6518.12,"1,29,444",2017.27,"66,573",1160.35,"35,124",856.92,"31,449",4500.85,"62,871",2587.38,"38,907",1913.47,"23,964",5237.05,"18,286",3876.23,"15,408",1360.82,"2,878",128.35,997,1232.47,"1,880",887.17,"6,62,399",886.39,"6,61,741",0.78,658,34381.67,"33,18,974",34518.96,"1,31,99,795",33631.79,"1,25,37,396",14402.70,"5,21,368",1304.45,"1,07,648",13098.24,"4,13,720",3023.78,"55,70,802",684.97,"36,68,889",2338.81,"19,01,913",6532.65,"2,95,573",8.53,399,6495.69,"2,94,174",28.43,999,102.47,178,92.41,163,10.06,14,400.78,"11,109",400.78,"11,109",8725.30,-,561.20,-,8164.10,-,17574.74,-,16575.31,-,999.43,-,2.33,-,2.10,-,0.23,-,3.96,-,42.92,-,17.79,-,-,-
